student_id,assessment_id,score,weight
S0186,A2,31.24,0.2
S0186,A3,27.38,0.2
S0186,A4,38.52,0.2
S0186,A5,39.14,0.2
S0187,A1,35.18,0.2
S0187,A2,26.6,0.2
S0187,A3,50.52,0.2
S0187,A4,61.83,0.2
S0187,A5,57.74,0.2
S0188,A1,72.94,0.2
S0188,A2,75.28,0.2
S0188,A3,51.86,0.2
S0188,A4,69.65,0.2
S0188,A5,63.86,0.2
S0189,A1,82.41,0.2
S0189,A2,76.86,0.2
S0189,A3,82.53,0.2
S0189,A4,76.58,0.2
S0189,A5,87.14,0.2
S0190,A1,70.15,0.2
S0190,A2,42.36,0.2
S0190,A3,46.89,0.2
S0190,A4,53.64,0.2
S0190,A5,52.12,0.2
S0191,A1,55.86,0.2
S0191,A2,73.7,0.2
S0191,A3,68.6,0.2
S0191,A4,67.05,0.2
S0191,A5,61.84,0.2
S0192,A1,46.92,0.2
S0192,A2,39.65,0.2
S0192,A3,54.32,0.2
S0192,A4,58.83,0.2
S0192,A5,52.26,0.2
S0193,A1,35.1,0.2
S0193,A2,43.35,0.2
S0193,A3,30.85,0.2
S0193,A4,45.12,0.2
S0193,A5,7.2,0.2
S0194,A1,82.67,0.2
S0194,A2,74.21,0.2
S0194,A3,89.1,0.2
S0194,A4,70.57,0.2
S0194,A5,93.08,0.2
S0195,A1,80.64,0.2
S0195,A2,79.51,0.2
S0195,A3,74.95,0.2
S0195,A4,86.05,0.2
S0195,A5,79.85,0.2
S0196,A1,80.96,0.2
S0196,A2,83.47,0.2
S0196,A3,82.9,0.2
S0196,A4,81.33,0.2
S0196,A5,74.94,0.2
S0197,A1,10.47,0.2
S0197,A2,26.32,0.2
S0197,A3,12.85,0.2
S0197,A4,44.38,0.2
S0197,A5,53.32,0.2
S0198,A1,80.13,0.2
S0198,A2,82.45,0.2
S0198,A3,84.95,0.2
S0198,A4,74.85,0.2
S0198,A5,80.52,0.2
S0199,A1,68.75,0.2
S0199,A2,74.63,0.2
S0199,A3,75.59,0.2
S0199,A4,83.39,0.2
S0199,A5,76.85,0.2
S0200,A1,32.0,0.2
S0200,A2,39.01,0.2
S0200,A3,43.53,0.2
S0200,A4,45.23,0.2
S0200,A5,24.35,0.2
S0201,A1,54.72,0.2
S0201,A2,43.98,0.2
S0201,A3,63.18,0.2
S0201,A4,59.61,0.2
S0201,A5,58.27,0.2
S0202,A1,78.95,0.2
S0202,A2,75.55,0.2
S0202,A3,84.88,0.2
S0202,A4,81.39,0.2
S0202,A5,78.77,0.2
S0203,A1,85.81,0.2
S0203,A2,81.7,0.2
S0203,A3,73.84,0.2
S0203,A4,78.03,0.2
S0203,A5,80.49,0.2
S0204,A1,33.3,0.2
S0204,A2,68.0,0.2
S0204,A3,64.87,0.2
S0204,A4,72.27,0.2
S0204,A5,57.44,0.2
S0205,A1,71.51,0.2
S0205,A2,82.25,0.2
S0205,A3,86.64,0.2
S0205,A4,82.36,0.2
S0205,A5,77.7,0.2
S0206,A1,84.21,0.2
S0206,A2,78.5,0.2
S0206,A3,80.95,0.2
S0206,A4,72.03,0.2
S0206,A5,70.85,0.2
S0207,A1,41.78,0.2
S0207,A2,52.87,0.2
S0207,A3,32.94,0.2
S0207,A4,41.93,0.2
S0207,A5,66.66,0.2
S0208,A1,84.48,0.2
S0208,A2,75.32,0.2
S0208,A3,80.88,0.2
S0208,A4,76.99,0.2
S0208,A5,71.72,0.2
S0209,A1,30.81,0.2
S0209,A2,71.58,0.2
S0209,A3,28.9,0.2
S0209,A4,54.26,0.2
S0209,A5,45.71,0.2
S0210,A1,57.52,0.2
S0210,A2,64.84,0.2
S0210,A3,58.49,0.2
S0210,A4,54.15,0.2
S0210,A5,63.76,0.2
S0211,A1,35.44,0.2
S0211,A2,46.87,0.2
S0211,A3,36.54,0.2
S0211,A4,52.11,0.2
S0211,A5,53.15,0.2
S0212,A1,44.96,0.2
S0212,A2,46.95,0.2
S0212,A3,37.17,0.2
S0212,A4,60.35,0.2
S0212,A5,38.09,0.2
S0213,A1,84.0,0.2
S0213,A2,81.08,0.2
S0213,A3,72.17,0.2
S0213,A4,81.03,0.2
S0213,A5,84.84,0.2
S0214,A1,76.51,0.2
S0214,A2,91.49,0.2
S0214,A3,79.48,0.2
S0214,A4,81.73,0.2
S0214,A5,83.23,0.2
S0215,A1,79.96,0.2
S0215,A2,74.65,0.2
S0215,A3,69.25,0.2
S0215,A4,80.3,0.2
S0215,A5,79.46,0.2
S0216,A1,52.03,0.2
S0216,A2,52.41,0.2
S0216,A3,66.04,0.2
S0216,A4,62.45,0.2
S0216,A5,58.85,0.2
S0217,A1,44.47,0.2
S0217,A2,44.0,0.2
S0217,A3,56.82,0.2
S0217,A4,36.03,0.2
S0217,A5,46.49,0.2
S0218,A1,48.15,0.2
S0218,A2,44.24,0.2
S0218,A3,70.76,0.2
S0218,A4,61.08,0.2
S0218,A5,53.25,0.2
S0219,A1,75.05,0.2
S0219,A2,81.18,0.2
S0219,A3,86.92,0.2
S0219,A4,70.85,0.2
S0219,A5,83.17,0.2
S0220,A1,45.35,0.2
S0220,A2,65.18,0.2
S0220,A3,46.49,0.2
S0220,A4,71.5,0.2
S0220,A5,75.09,0.2
S0221,A1,78.75,0.2
S0221,A2,85.67,0.2
S0221,A3,78.66,0.2
S0221,A4,81.2,0.2
S0221,A5,78.09,0.2
S0222,A1,61.52,0.2
S0222,A2,51.68,0.2
S0222,A3,46.08,0.2
S0222,A4,65.45,0.2
S0222,A5,59.68,0.2
S0223,A1,59.2,0.2
S0223,A2,34.59,0.2
S0223,A3,40.04,0.2
S0223,A4,47.95,0.2
S0223,A5,45.09,0.2
S0224,A1,80.54,0.2
S0224,A2,87.39,0.2
S0224,A3,84.13,0.2
S0224,A4,76.72,0.2
S0224,A5,91.7,0.2
S0225,A1,83.1,0.2
S0225,A2,83.23,0.2
S0225,A3,79.33,0.2
S0225,A4,90.88,0.2
S0225,A5,73.57,0.2
S0226,A1,52.44,0.2
S0226,A2,67.49,0.2
S0226,A3,64.18,0.2
S0226,A4,62.77,0.2
S0226,A5,63.59,0.2
S0227,A1,82.54,0.2
S0227,A2,85.27,0.2
S0227,A3,80.13,0.2
S0227,A4,74.77,0.2
S0227,A5,77.58,0.2
S0228,A1,72.41,0.2
S0228,A2,77.48,0.2
S0228,A3,84.93,0.2
S0228,A4,80.91,0.2
S0228,A5,81.45,0.2
S0229,A1,90.01,0.2
S0229,A2,79.7,0.2
S0229,A3,80.61,0.2
S0229,A4,84.08,0.2
S0229,A5,83.31,0.2
S0230,A1,59.42,0.2
S0230,A2,63.78,0.2
S0230,A3,69.76,0.2
S0230,A4,46.72,0.2
S0230,A5,60.72,0.2
S0231,A1,70.67,0.2
S0231,A2,78.01,0.2
S0231,A3,76.0,0.2
S0231,A4,79.6,0.2
S0231,A5,87.81,0.2
S0232,A1,76.47,0.2
S0232,A2,83.47,0.2
S0232,A3,77.9,0.2
S0232,A4,81.62,0.2
S0232,A5,84.55,0.2
S0233,A1,79.39,0.2
S0233,A2,75.69,0.2
S0233,A3,78.59,0.2
S0233,A4,71.41,0.2
S0233,A5,85.05,0.2
S0234,A1,57.17,0.2
S0234,A2,65.78,0.2
S0234,A3,48.15,0.2
S0234,A4,35.42,0.2
S0234,A5,76.06,0.2
S0235,A1,42.22,0.2
S0235,A2,23.48,0.2
S0235,A3,42.81,0.2
S0235,A4,37.01,0.2
S0235,A5,42.1,0.2
S0236,A1,77.77,0.2
S0236,A2,84.95,0.2
S0236,A3,80.13,0.2
S0236,A4,77.64,0.2
S0236,A5,80.08,0.2
S0237,A1,87.28,0.2
S0237,A2,77.09,0.2
S0237,A3,76.13,0.2
S0237,A4,75.22,0.2
S0237,A5,87.62,0.2
S0238,A1,81.1,0.2
S0238,A2,83.36,0.2
S0238,A3,66.9,0.2
S0238,A4,76.48,0.2
S0238,A5,82.37,0.2
S0239,A1,75.63,0.2
S0239,A2,79.59,0.2
S0239,A3,75.13,0.2
S0239,A4,70.39,0.2
S0239,A5,81.08,0.2
S0240,A1,55.06,0.2
S0240,A2,60.82,0.2
S0240,A3,70.24,0.2
S0240,A4,82.13,0.2
S0240,A5,57.38,0.2
S0241,A1,25.56,0.2
S0241,A2,30.9,0.2
S0241,A3,49.31,0.2
S0241,A4,4.63,0.2
S0241,A5,42.0,0.2
S0242,A1,54.02,0.2
S0242,A2,39.36,0.2
S0242,A3,29.69,0.2
S0242,A4,45.96,0.2
S0242,A5,38.65,0.2
S0243,A1,79.57,0.2
S0243,A2,79.67,0.2
S0243,A3,84.56,0.2
S0243,A4,68.82,0.2
S0243,A5,82.42,0.2
S0244,A1,82.45,0.2
S0244,A2,85.07,0.2
S0244,A3,76.07,0.2
S0244,A4,86.14,0.2
S0244,A5,87.63,0.2
S0245,A1,79.76,0.2
S0245,A2,77.15,0.2
S0245,A3,79.36,0.2
S0245,A4,84.74,0.2
S0245,A5,79.43,0.2
S0246,A1,75.96,0.2
S0246,A2,80.52,0.2
S0246,A3,79.76,0.2
S0246,A4,74.84,0.2
S0246,A5,79.05,0.2
S0247,A1,33.23,0.2
S0247,A2,7.24,0.2
S0247,A3,39.73,0.2
S0247,A4,63.47,0.2
S0247,A5,48.17,0.2
S0248,A1,87.65,0.2
S0248,A2,79.32,0.2
S0248,A3,76.39,0.2
S0248,A4,76.03,0.2
S0248,A5,77.53,0.2
S0249,A1,76.34,0.2
S0249,A2,88.06,0.2
S0249,A3,82.0,0.2
S0249,A4,73.79,0.2
S0249,A5,80.75,0.2
S0250,A1,85.74,0.2
S0250,A2,76.85,0.2
S0250,A3,78.37,0.2
S0250,A4,79.52,0.2
S0250,A5,79.1,0.2
S0251,A1,56.88,0.2
S0251,A2,61.42,0.2
S0251,A3,52.23,0.2
S0251,A4,63.91,0.2
S0251,A5,51.62,0.2
S0252,A1,86.43,0.2
S0252,A2,82.42,0.2
S0252,A3,74.89,0.2
S0252,A4,76.03,0.2
S0252,A5,87.02,0.2
S0253,A1,58.82,0.2
S0253,A2,62.39,0.2
S0253,A3,71.34,0.2
S0253,A4,58.92,0.2
S0253,A5,62.77,0.2
S0254,A1,60.75,0.2
S0254,A2,67.12,0.2
S0254,A3,14.07,0.2
S0254,A4,32.41,0.2
S0254,A5,33.2,0.2
S0255,A1,71.6,0.2
S0255,A2,42.86,0.2
S0255,A3,32.17,0.2
S0255,A4,56.35,0.2
S0255,A5,23.77,0.2
S0256,A1,88.69,0.2
S0256,A2,75.09,0.2
S0256,A3,83.13,0.2
S0256,A4,85.43,0.2
S0256,A5,78.6,0.2
S0257,A1,75.53,0.2
S0257,A2,79.84,0.2
S0257,A3,75.57,0.2
S0257,A4,83.21,0.2
S0257,A5,79.04,0.2
S0258,A1,11.99,0.2
S0258,A2,63.17,0.2
S0258,A3,34.79,0.2
S0258,A4,14.27,0.2
S0258,A5,20.79,0.2
S0259,A1,40.3,0.2
S0259,A2,27.46,0.2
S0259,A3,38.22,0.2
S0259,A4,48.51,0.2
S0259,A5,49.71,0.2
S0260,A1,79.81,0.2
S0260,A2,76.14,0.2
S0260,A3,80.21,0.2
S0260,A4,79.4,0.2
S0260,A5,73.51,0.2
S0261,A1,84.0,0.2
S0261,A2,80.4,0.2
S0261,A3,79.11,0.2
S0261,A4,79.92,0.2
S0261,A5,75.28,0.2
S0262,A1,44.49,0.2
S0262,A2,47.76,0.2
S0262,A3,28.84,0.2
S0262,A4,49.64,0.2
S0262,A5,50.75,0.2
S0263,A1,82.36,0.2
S0263,A2,73.65,0.2
S0263,A3,77.78,0.2
S0263,A4,74.88,0.2
S0263,A5,84.72,0.2
S0264,A1,59.17,0.2
S0264,A2,54.35,0.2
S0264,A3,65.01,0.2
S0264,A4,47.15,0.2
S0264,A5,69.57,0.2
S0265,A1,53.09,0.2
S0265,A2,45.65,0.2
S0265,A3,34.7,0.2
S0265,A4,31.54,0.2
S0265,A5,43.63,0.2
S0266,A1,82.97,0.2
S0266,A2,83.54,0.2
S0266,A3,78.63,0.2
S0266,A4,88.41,0.2
S0266,A5,80.63,0.2
S0267,A1,77.8,0.2
S0267,A2,87.68,0.2
S0267,A3,84.88,0.2
S0267,A4,80.56,0.2
S0267,A5,73.31,0.2
S0268,A1,67.98,0.2
S0268,A2,67.65,0.2
S0268,A3,76.1,0.2
S0268,A4,45.37,0.2
S0268,A5,56.06,0.2
S0269,A1,79.35,0.2
S0269,A2,74.67,0.2
S0269,A3,80.54,0.2
S0269,A4,80.09,0.2
S0269,A5,76.33,0.2
S0270,A1,74.85,0.2
S0270,A2,78.0,0.2
S0270,A3,81.74,0.2
S0270,A4,81.98,0.2
S0270,A5,88.69,0.2
S0271,A1,57.85,0.2
S0271,A2,33.67,0.2
S0271,A3,62.36,0.2
S0271,A4,41.6,0.2
S0271,A5,30.93,0.2
S0272,A1,87.03,0.2
S0272,A2,73.14,0.2
S0272,A3,73.83,0.2
S0272,A4,82.83,0.2
S0272,A5,82.17,0.2
S0273,A1,75.66,0.2
S0273,A2,85.99,0.2
S0273,A3,82.92,0.2
S0273,A4,78.93,0.2
S0273,A5,79.28,0.2
S0274,A1,77.86,0.2
S0274,A2,74.8,0.2
S0274,A3,78.22,0.2
S0274,A4,77.85,0.2
S0274,A5,82.44,0.2
S0275,A1,80.75,0.2
S0275,A2,74.19,0.2
S0275,A3,63.96,0.2
S0275,A4,47.21,0.2
S0275,A5,67.53,0.2
S0276,A1,48.82,0.2
S0276,A2,67.54,0.2
S0276,A3,29.27,0.2
S0276,A4,50.09,0.2
S0276,A5,62.6,0.2
S0277,A1,66.0,0.2
S0277,A2,70.89,0.2
S0277,A3,65.55,0.2
S0277,A4,59.39,0.2
S0277,A5,56.68,0.2
S0278,A1,81.56,0.2
S0278,A2,80.08,0.2
S0278,A3,81.09,0.2
S0278,A4,76.01,0.2
S0278,A5,82.74,0.2
S0279,A1,30.38,0.2
S0279,A2,32.69,0.2
S0279,A3,54.37,0.2
S0279,A4,57.93,0.2
S0279,A5,20.73,0.2
S0280,A1,78.72,0.2
S0280,A2,88.19,0.2
S0280,A3,79.16,0.2
S0280,A4,80.42,0.2
S0280,A5,82.92,0.2
S0281,A1,29.73,0.2
S0281,A2,33.37,0.2
S0281,A3,32.35,0.2
S0281,A4,51.97,0.2
S0281,A5,15.13,0.2
S0282,A1,51.11,0.2
S0282,A2,71.62,0.2
S0282,A3,61.84,0.2
S0282,A4,83.47,0.2
S0282,A5,78.16,0.2
S0283,A1,71.43,0.2
S0283,A2,60.77,0.2
S0283,A3,66.92,0.2
S0283,A4,56.86,0.2
S0283,A5,70.4,0.2
S0284,A1,2.7,0.2
S0284,A2,29.05,0.2
S0284,A3,14.11,0.2
S0284,A4,46.28,0.2
S0284,A5,52.34,0.2
S0285,A1,74.77,0.2
S0285,A2,85.47,0.2
S0285,A3,74.2,0.2
S0285,A4,74.87,0.2
S0285,A5,80.24,0.2
S0286,A1,45.79,0.2
S0286,A2,28.54,0.2
S0286,A3,62.43,0.2
S0286,A4,43.51,0.2
S0286,A5,20.74,0.2
S0287,A1,76.43,0.2
S0287,A2,91.13,0.2
S0287,A3,84.78,0.2
S0287,A4,86.17,0.2
S0287,A5,73.77,0.2
S0288,A1,77.71,0.2
S0288,A2,77.8,0.2
S0288,A3,76.27,0.2
S0288,A4,89.27,0.2
S0288,A5,79.06,0.2
S0289,A1,46.86,0.2
S0289,A2,17.35,0.2
S0289,A3,58.05,0.2
S0289,A4,38.81,0.2
S0289,A5,24.1,0.2
S0290,A1,56.15,0.2
S0290,A2,60.37,0.2
S0290,A3,68.56,0.2
S0290,A4,34.32,0.2
S0290,A5,67.88,0.2
S0291,A1,55.1,0.2
S0291,A2,78.03,0.2
S0291,A3,62.57,0.2
S0291,A4,38.9,0.2
S0291,A5,66.67,0.2
S0292,A1,21.57,0.2
S0292,A2,41.25,0.2
S0292,A3,25.59,0.2
S0292,A4,20.27,0.2
S0292,A5,24.14,0.2
S0293,A1,71.79,0.2
S0293,A2,56.94,0.2
S0293,A3,62.94,0.2
S0293,A4,49.43,0.2
S0293,A5,52.77,0.2
S0294,A1,76.53,0.2
S0294,A2,84.62,0.2
S0294,A3,73.35,0.2
S0294,A4,75.9,0.2
S0294,A5,67.75,0.2
S0295,A1,22.58,0.2
S0295,A2,5.99,0.2
S0295,A3,60.86,0.2
S0295,A4,20.97,0.2
S0295,A5,9.06,0.2
S0296,A1,74.33,0.2
S0296,A2,52.01,0.2
S0296,A3,54.33,0.2
S0296,A4,64.54,0.2
S0296,A5,68.7,0.2
S0297,A1,42.24,0.2
S0297,A2,41.3,0.2
S0297,A3,16.58,0.2
S0297,A4,58.78,0.2
S0297,A5,63.56,0.2
S0298,A1,84.34,0.2
S0298,A2,87.76,0.2
S0298,A3,73.36,0.2
S0298,A4,78.87,0.2
S0298,A5,71.32,0.2
S0299,A1,58.37,0.2
S0299,A2,56.68,0.2
S0299,A3,53.56,0.2
S0299,A4,72.65,0.2
S0299,A5,67.31,0.2
S0300,A1,75.65,0.2
S0300,A2,58.03,0.2
S0300,A3,62.11,0.2
S0300,A4,70.36,0.2
S0300,A5,70.11,0.2
S0301,A1,80.05,0.2
S0301,A2,78.62,0.2
S0301,A3,70.36,0.2
S0301,A4,86.29,0.2
S0301,A5,94.17,0.2
S0302,A1,69.87,0.2
S0302,A2,70.92,0.2
S0302,A3,37.36,0.2
S0302,A4,62.14,0.2
S0302,A5,67.46,0.2
S0303,A1,80.11,0.2
S0303,A2,90.93,0.2
S0303,A3,86.67,0.2
S0303,A4,75.28,0.2
S0303,A5,82.34,0.2
S0304,A1,33.9,0.2
S0304,A2,28.29,0.2
S0304,A3,51.9,0.2
S0304,A4,22.61,0.2
S0304,A5,37.77,0.2
S0305,A1,67.3,0.2
S0305,A2,59.77,0.2
S0305,A3,54.72,0.2
S0305,A4,67.59,0.2
S0305,A5,56.01,0.2
S0306,A1,58.22,0.2
S0306,A2,55.91,0.2
S0306,A3,63.88,0.2
S0306,A4,25.56,0.2
S0306,A5,52.18,0.2
S0307,A1,83.14,0.2
S0307,A2,81.21,0.2
S0307,A3,79.17,0.2
S0307,A4,72.63,0.2
S0307,A5,82.37,0.2
S0308,A1,73.9,0.2
S0308,A2,79.93,0.2
S0308,A3,86.65,0.2
S0308,A4,82.58,0.2
S0308,A5,72.03,0.2
S0309,A1,79.78,0.2
S0309,A2,86.93,0.2
S0309,A3,89.25,0.2
S0309,A4,75.36,0.2
S0309,A5,78.27,0.2
S0310,A1,69.12,0.2
S0310,A2,63.78,0.2
S0310,A3,67.37,0.2
S0310,A4,52.66,0.2
S0310,A5,80.35,0.2
S0311,A1,35.51,0.2
S0311,A2,56.87,0.2
S0311,A3,39.0,0.2
S0311,A4,36.99,0.2
S0311,A5,54.7,0.2
S0312,A1,61.11,0.2
S0312,A2,69.42,0.2
S0312,A3,55.84,0.2
S0312,A4,78.15,0.2
S0312,A5,63.27,0.2
S0313,A1,76.48,0.2
S0313,A2,75.35,0.2
S0313,A3,84.19,0.2
S0313,A4,76.62,0.2
S0313,A5,73.4,0.2
S0314,A1,78.77,0.2
S0314,A2,78.43,0.2
S0314,A3,86.4,0.2
S0314,A4,78.55,0.2
S0314,A5,77.51,0.2
S0315,A1,31.7,0.2
S0315,A2,65.26,0.2
S0315,A3,62.89,0.2
S0315,A4,44.65,0.2
S0315,A5,34.8,0.2
S0316,A1,77.7,0.2
S0316,A2,79.3,0.2
S0316,A3,78.68,0.2
S0316,A4,92.7,0.2
S0316,A5,76.97,0.2
S0317,A1,57.15,0.2
S0317,A2,24.5,0.2
S0317,A3,74.62,0.2
S0317,A4,75.53,0.2
S0317,A5,41.02,0.2
S0318,A1,78.64,0.2
S0318,A2,69.17,0.2
S0318,A3,80.88,0.2
S0318,A4,78.96,0.2
S0318,A5,83.17,0.2
S0319,A1,88.17,0.2
S0319,A2,81.34,0.2
S0319,A3,75.91,0.2
S0319,A4,83.75,0.2
S0319,A5,82.82,0.2
S0320,A1,61.87,0.2
S0320,A2,67.38,0.2
S0320,A3,55.6,0.2
S0320,A4,56.49,0.2
S0320,A5,69.5,0.2
S0321,A1,79.34,0.2
S0321,A2,85.38,0.2
S0321,A3,75.84,0.2
S0321,A4,83.01,0.2
S0321,A5,84.51,0.2
S0322,A1,75.64,0.2
S0322,A2,76.25,0.2
S0322,A3,81.09,0.2
S0322,A4,74.43,0.2
S0322,A5,78.78,0.2
S0323,A1,40.31,0.2
S0323,A2,35.93,0.2
S0323,A3,31.2,0.2
S0323,A4,32.9,0.2
S0323,A5,18.12,0.2
S0324,A1,69.71,0.2
S0324,A2,80.0,0.2
S0324,A3,83.85,0.2
S0324,A4,80.37,0.2
S0324,A5,75.24,0.2
S0325,A1,42.8,0.2
S0325,A2,51.63,0.2
S0325,A3,61.24,0.2
S0325,A4,51.09,0.2
S0325,A5,37.54,0.2
S0326,A1,80.76,0.2
S0326,A2,79.85,0.2
S0326,A3,84.97,0.2
S0326,A4,83.36,0.2
S0326,A5,81.69,0.2
S0327,A1,48.01,0.2
S0327,A2,43.6,0.2
S0327,A3,67.55,0.2
S0327,A4,51.44,0.2
S0327,A5,71.73,0.2
S0328,A1,77.76,0.2
S0328,A2,79.44,0.2
S0328,A3,91.29,0.2
S0328,A4,83.63,0.2
S0328,A5,78.56,0.2
S0329,A1,61.2,0.2
S0329,A2,56.6,0.2
S0329,A3,43.31,0.2
S0329,A4,57.31,0.2
S0329,A5,48.52,0.2
S0330,A1,62.57,0.2
S0330,A2,51.33,0.2
S0330,A3,81.91,0.2
S0330,A4,50.82,0.2
S0330,A5,79.81,0.2
S0331,A1,80.76,0.2
S0331,A2,77.08,0.2
S0331,A3,82.26,0.2
S0331,A4,84.3,0.2
S0331,A5,88.03,0.2
S0332,A1,92.92,0.2
S0332,A2,76.27,0.2
S0332,A3,78.01,0.2
S0332,A4,82.88,0.2
S0332,A5,81.88,0.2
S0333,A1,79.21,0.2
S0333,A2,81.64,0.2
S0333,A3,78.53,0.2
S0333,A4,77.15,0.2
S0333,A5,78.52,0.2
S0334,A1,58.04,0.2
S0334,A2,64.43,0.2
S0334,A3,62.3,0.2
S0334,A4,85.21,0.2
S0334,A5,68.07,0.2
S0335,A1,39.56,0.2
S0335,A2,46.06,0.2
S0335,A3,30.34,0.2
S0335,A4,59.98,0.2
S0335,A5,25.98,0.2
S0336,A1,79.68,0.2
S0336,A2,76.27,0.2
S0336,A3,80.16,0.2
S0336,A4,86.16,0.2
S0336,A5,80.4,0.2
S0337,A1,30.61,0.2
S0337,A2,24.24,0.2
S0337,A3,40.54,0.2
S0337,A4,79.7,0.2
S0337,A5,43.93,0.2
S0338,A1,62.08,0.2
S0338,A2,42.14,0.2
S0338,A3,64.81,0.2
S0338,A4,51.28,0.2
S0338,A5,64.74,0.2
S0339,A1,91.08,0.2
S0339,A2,87.24,0.2
S0339,A3,82.33,0.2
S0339,A4,81.31,0.2
S0339,A5,84.28,0.2
S0340,A1,77.23,0.2
S0340,A2,85.62,0.2
S0340,A3,72.88,0.2
S0340,A4,77.77,0.2
S0340,A5,84.66,0.2
S0341,A1,19.75,0.2
S0341,A2,47.57,0.2
S0341,A3,45.06,0.2
S0341,A4,23.3,0.2
S0341,A5,39.78,0.2
S0342,A1,35.37,0.2
S0342,A2,46.69,0.2
S0342,A3,33.69,0.2
S0342,A4,43.26,0.2
S0342,A5,68.17,0.2
S0343,A1,29.37,0.2
S0343,A2,52.46,0.2
S0343,A3,36.94,0.2
S0343,A4,28.01,0.2
S0343,A5,46.43,0.2
S0344,A1,55.95,0.2
S0344,A2,59.36,0.2
S0344,A3,66.3,0.2
S0344,A4,52.93,0.2
S0344,A5,59.09,0.2
S0345,A1,88.66,0.2
S0345,A2,82.04,0.2
S0345,A3,81.95,0.2
S0345,A4,92.99,0.2
S0345,A5,85.09,0.2
S0346,A1,77.87,0.2
S0346,A2,80.74,0.2
S0346,A3,77.7,0.2
S0346,A4,79.66,0.2
S0346,A5,91.42,0.2
S0347,A1,78.61,0.2
S0347,A2,74.13,0.2
S0347,A3,75.37,0.2
S0347,A4,78.49,0.2
S0347,A5,87.49,0.2
S0348,A1,80.59,0.2
S0348,A2,84.2,0.2
S0348,A3,71.59,0.2
S0348,A4,78.08,0.2
S0348,A5,82.64,0.2
S0349,A1,81.18,0.2
S0349,A2,79.58,0.2
S0349,A3,71.81,0.2
S0349,A4,82.31,0.2
S0349,A5,81.16,0.2
S0350,A1,33.12,0.2
S0350,A2,47.87,0.2
S0350,A3,54.45,0.2
S0350,A4,51.47,0.2
S0350,A5,34.2,0.2
S0351,A1,79.0,0.2
S0351,A2,82.73,0.2
S0351,A3,84.0,0.2
S0351,A4,78.39,0.2
S0351,A5,82.22,0.2
S0352,A1,41.3,0.2
S0352,A2,65.71,0.2
S0352,A3,80.1,0.2
S0352,A4,62.05,0.2
S0352,A5,48.42,0.2
S0353,A1,65.36,0.2
S0353,A2,57.37,0.2
S0353,A3,54.02,0.2
S0353,A4,69.0,0.2
S0353,A5,70.66,0.2
S0354,A1,80.09,0.2
S0354,A2,78.04,0.2
S0354,A3,85.0,0.2
S0354,A4,85.89,0.2
S0354,A5,73.52,0.2
S0355,A1,51.86,0.2
S0355,A2,52.75,0.2
S0355,A3,59.49,0.2
S0355,A4,58.58,0.2
S0355,A5,76.39,0.2
S0356,A1,84.22,0.2
S0356,A2,69.9,0.2
S0356,A3,83.53,0.2
S0356,A4,77.97,0.2
S0356,A5,83.68,0.2
S0357,A1,26.08,0.2
S0357,A2,47.69,0.2
S0357,A3,24.99,0.2
S0357,A4,54.98,0.2
S0357,A5,61.32,0.2
S0358,A1,49.95,0.2
S0358,A2,55.6,0.2
S0358,A3,34.45,0.2
S0358,A4,48.29,0.2
S0358,A5,23.41,0.2
S0359,A1,78.05,0.2
S0359,A2,82.88,0.2
S0359,A3,75.29,0.2
S0359,A4,83.29,0.2
S0359,A5,86.29,0.2
S0360,A1,90.29,0.2
S0360,A2,73.49,0.2
S0360,A3,81.99,0.2
S0360,A4,87.62,0.2
S0360,A5,75.73,0.2
S0361,A1,64.96,0.2
S0361,A2,60.7,0.2
S0361,A3,62.72,0.2
S0361,A4,47.67,0.2
S0361,A5,61.96,0.2
S0362,A1,61.05,0.2
S0362,A2,45.0,0.2
S0362,A3,39.33,0.2
S0362,A4,56.03,0.2
S0362,A5,3.88,0.2
S0363,A1,78.88,0.2
S0363,A2,77.24,0.2
S0363,A3,77.72,0.2
S0363,A4,77.68,0.2
S0363,A5,70.27,0.2
S0364,A1,62.64,0.2
S0364,A2,70.08,0.2
S0364,A3,67.66,0.2
S0364,A4,51.13,0.2
S0364,A5,75.74,0.2
S0365,A1,58.61,0.2
S0365,A2,59.67,0.2
S0365,A3,68.39,0.2
S0365,A4,69.74,0.2
S0365,A5,61.07,0.2
S0366,A1,60.22,0.2
S0366,A2,57.08,0.2
S0366,A3,42.34,0.2
S0366,A4,66.08,0.2
S0366,A5,55.24,0.2
S0367,A1,63.14,0.2
S0367,A2,58.28,0.2
S0367,A3,57.78,0.2
S0367,A4,63.97,0.2
S0367,A5,52.18,0.2
S0368,A1,80.29,0.2
S0368,A2,77.9,0.2
S0368,A3,80.54,0.2
S0368,A4,87.74,0.2
S0368,A5,74.34,0.2
S0369,A1,55.94,0.2
S0369,A2,55.37,0.2
S0369,A3,71.55,0.2
S0369,A4,43.76,0.2
S0369,A5,68.39,0.2
S0370,A1,93.46,0.2
S0370,A2,85.19,0.2
S0370,A3,80.75,0.2
S0370,A4,76.6,0.2
S0370,A5,74.19,0.2
S0371,A1,19.23,0.2
S0371,A2,25.69,0.2
S0371,A3,46.35,0.2
S0371,A4,58.66,0.2
S0371,A5,38.07,0.2
S0372,A1,75.61,0.2
S0372,A2,83.72,0.2
S0372,A3,95.29,0.2
